first,tempo,scale,chroma_stft,zero_crossing_rate,rolloff,spectral_centroid,spectral_bandwidth,rmse,dance,percentile_10,percentile_90,dynam_comp
117,60,0,0.310358464717865,0.01406849482582046,1000.538255743305,642.8255708557667,1149.514123387032,0.08551479876041412,0.952681601047516,59.76029090881347,111.8109466552734,3.325125217437744
118,80,1,0.3164111375808716,0.01750217318427044,1126.581088429275,746.8718601552167,1104.876543701159,0.07783616334199905,0.8380536437034607,10.30991325378418,131.9261566162109,6.514886856079102
119,100,0,0.370853066444397,0.01926021736691985,2208.082165697907,1182.056727456287,1693.066669718173,0.105380654335022,0.8981334567070007,34.32456130981446,171.3434326171875,4.390339374542236
120,120,1,0.3482739627361298,0.01887838691354257,2658.93440779491,1262.996237149444,1986.313632591965,0.1215256303548813,0.896274745464325,91.2177230834961,163.6415771484375,1.774528384208679
121,140,0,0.362135648727417,0.01780293592143326,1544.06841292169,920.0816665310707,1403.005038292978,0.124085322022438,0.8611974120140076,79.60893707275393,177.5072723388672,3.522161960601806
122,60,1,0.2680172026157379,0.02409196333451705,3170.540142668833,1555.397412882927,2174.577478983967,0.07539695501327515,0.8520804643630981,47.44009399414063,113.8230285644531,3.903972864151001
123,80,0,0.4717676341533661,0.009620981096191366,411.9520619877048,320.8734411463255,822.1132590255256,0.08515924215316772,0.898824155330658,34.95257301330567,132.7664718627929,5.825170993804933
124,100,1,0.436828076839447,0.01151809704441283,599.2376006810011,469.8425202808975,926.9516515019592,0.0907396525144577,0.8815374374389648,45.34360580444336,141.8294586181641,4.960434436798097
125,120,0,0.42121422290802,0.01207264957264957,588.8179406380374,470.3203113394553,988.4480312046496,0.105530746281147,0.8252228498458862,46.1429084777832,174.601254272461,4.678603172302246
126,140,1,0.4143367409706116,0.01731669096878324,1436.34931537467,896.9401143779328,1434.926881169891,0.1305165588855743,0.8956588506698608,88.92513122558594,190.6967529296875,3.576133251190185
127,60,0,0.3159035742282867,0.0135056594452436,641.8286192407445,472.2630983550965,928.1809540985382,0.08763100951910019,0.9184665679931641,50.15889358520508,114.1358963012695,3.382443428039551
128,80,1,0.3875240981578827,0.01377260330269745,655.752320868201,478.8000127130518,831.1324670785091,0.08138833940029144,0.8609696626663208,23.44775543212891,129.0045104980469,5.2078537940979
129,100,0,0.4663463234901428,0.01519289419987844,1006.501500455835,693.7112191301918,1162.877249656877,0.05497655272483826,0.8846099972724915,20.87557334899902,95.89692459106443,5.781076431274414
130,120,1,0.4132312536239624,0.01387700934071902,982.0263120384449,565.411245173208,988.6119145716884,0.0759521946310997,0.8446136116981506,21.4449462890625,151.7880630493164,7.413838863372803
131,140,0,0.3600392937660217,0.02315965375908277,2517.526123439097,1339.464818704349,2241.219167282044,0.1319520026445389,0.8608103394508362,99.60602722167972,191.5016784667969,2.587974786758423
132,60,1,0.3050452470779419,0.01311896424279166,679.3997659507147,525.4962155463421,934.3206036201108,0.07564269751310349,0.924236297607422,48.88669586181641,98.2652587890625,2.973974466323853
133,80,0,0.3623237311840057,0.03112785816362987,1772.800278175732,1427.646293009013,1699.451899140679,0.07748247683048247,0.9922635555267334,16.28637886047363,120.7634124755859,10.04540920257568
134,100,1,0.3301985263824463,0.03716914909256142,2907.309310355196,1613.643770226764,2168.533865475906,0.1002914011478424,0.9223402738571168,62.34439849853518,132.3713607788086,4.110908031463623
135,120,0,0.3532601296901703,0.02601007621707321,2749.176665996989,1509.489551354131,2065.670783679567,0.09641183167696,0.9153674840927124,20.7709171295166,137.3631042480469,3.855583906173706
136,140,1,0.3478932082653046,0.03778746379730327,3398.509663444021,1884.606467473695,2425.671168575041,0.07813522964715958,0.7711866497993469,8.81952133178711,149.3918518066406,7.491590023040771
137,60,0,0.3063513934612274,0.01949335224744103,1310.77081687767,777.8028796032393,1240.476825376461,0.05744508653879165,0.9459487199783324,18.48577308654785,103.9748947143555,5.756532192230225
138,80,1,0.3141376078128815,0.01843885208524084,1257.223007156129,763.5687330170862,1232.432514900605,0.08782041817903519,0.9039198756217957,35.74155807495117,149.7133941650391,4.407427787780762
139,100,0,0.4025175869464874,0.01646961972954313,1121.65616388469,698.4146950274134,1166.006459292085,0.1125273257493973,0.8965079784393309,31.38257026672364,188.8096618652344,4.209018230438232
140,120,1,0.3823404610157013,0.01863772596181033,1501.830524587228,854.6787857989125,1298.607169874975,0.0917123481631279,0.970557689666748,45.85685920715332,130.4565963745117,3.701637506484987
141,140,0,0.375679075717926,0.02227151850645826,1821.76507665521,1012.755628290914,1501.441312985216,0.09215990453958513,0.8425703644752502,32.09346160888672,177.9772720336914,4.925906658172607
142,60,1,0.2949771881103516,0.02059643413900616,1467.955601271935,981.1287216991244,1353.500070894781,0.05640741810202599,0.9433671832084656,16.19007949829102,91.52246704101564,10.8749828338623
143,80,0,0.3635426163673401,0.03169305608263561,3402.307377887535,1671.422041657498,2279.308805778704,0.05908673256635667,1.022554278373718,30.41881103515625,80.56006546020508,3.766358137130737
144,100,1,0.4157671332359314,0.0135381169616357,877.5532410234489,547.6176055910198,1056.989668791026,0.08986607193946837,0.9138593077659608,35.63173637390137,143.9027496337891,4.692051887512207
145,120,0,0.3935708403587341,0.01819334911699055,1154.23848894742,731.5250743186873,1210.697600329775,0.09914938360452652,0.9223372340202332,64.61162490844727,194.587614440918,4.023760318756104
146,140,1,0.3853459358215332,0.02093322631754503,1717.440528994033,923.6530417861028,1326.245400976348,0.08283855020999907,0.8427200317382812,26.71890144348144,144.5713943481445,4.4481201171875
147,60,0,0.3495566248893738,0.01645870328090647,1080.420576953565,681.2661424480898,1152.906987987503,0.08443789184093475,0.9407075643539428,50.67908897399904,117.3473510742188,3.264191865921022
148,80,1,0.3035346269607544,0.02168850663735239,2017.404341116339,1127.639194829888,1628.073746538462,0.08260098844766617,0.9702453017234802,23.670463180542,122.4545974731445,4.383604526519775
149,100,0,0.3495486378669739,0.03832462922770845,3482.081166125085,1780.683954257479,2291.737032168843,0.06772740185260773,0.9008986353874208,9.624151611328122,107.8766983032227,5.080869674682617
150,120,1,0.4546972215175629,0.01333141974427311,1031.620783926872,629.8706728876039,1244.68445386819,0.0842059925198555,0.9972854852676392,40.14642333984375,111.7367477416992,4.128340244293213
151,140,0,0.4947863221168518,0.01633657565617732,1385.155582645216,757.7363097715794,1204.086977167097,0.08627627044916153,0.9305665493011476,38.63420486450195,115.6244201660156,3.603280305862426
152,60,1,0.3565489649772644,0.01688101522660346,1157.685576052919,702.1691833106353,1235.309571204888,0.06305952370166779,0.9854373335838318,35.89911651611328,87.42127990722656,4.042640686035156
153,80,0,0.4636744558811188,0.01383447516683076,1381.47935544596,789.9117460560033,1474.940554742426,0.06202779337763786,1.015208959579468,26.04222984313965,81.80087432861328,4.264820575714111
154,100,1,0.3852466344833374,0.02122153955617092,2144.622236603022,1111.761176411903,1871.583868572762,0.0762638971209526,1.095831751823425,44.72766876220703,92.94600067138671,2.861947059631348
155,120,0,0.4075280129909515,0.02177900438837082,1743.853488961177,933.9206562352583,1458.424862470629,0.08446700125932692,1.01819908618927,60.39385604858398,105.2908386230469,2.464309215545654
156,140,1,0.4319957196712494,0.01873810185983109,1440.30624010952,815.1336858635593,1312.771839776753,0.09084273874759674,0.9720569849014282,47.03180465698242,126.0084945678711,3.07672905921936
157,60,0,0.342280775308609,0.02061657227615965,1774.677480711458,999.3371037475343,1501.031960957461,0.03737378865480423,1.042220711708069,15.29116287231446,51.80514945983887,5.384306907653809
158,80,1,0.3515798151493073,0.02271825396825397,1845.159518743503,1036.992068041866,1577.822598064723,0.04858375713229179,0.9680284261703492,16.73411064147949,69.1894775390625,4.847896099090576
159,100,0,0.3669870495796204,0.02451117418540977,2034.416039143133,1084.5815679208,1560.973532275638,0.05040092766284943,0.8709256649017334,10.3655195236206,79.70401000976562,5.885280132293701
160,120,1,0.374346137046814,0.02927142499164718,2760.890445773423,1479.289918260541,1899.195259563369,0.05636543780565263,1.109168887138367,16.84260597229004,74.3636703491211,5.059170722961426
161,140,0,0.372346967458725,0.02906511947528848,3174.081648562228,1498.470416437409,2101.818904849913,0.0621308833360672,0.9022133946418762,19.03588981628418,88.15263671875,4.075047969818115
162,60,1,0.3114402592182159,0.02539731436568786,2205.422278392299,1313.497570675916,1884.624588218706,0.0434156209230423,0.966858983039856,5.329596328735353,64.65543670654296,7.995985984802246
163,80,0,0.3152560591697693,0.02566341888466413,2311.645268539836,1249.83427276003,1820.406081333873,0.05537233129143715,1.004732847213745,27.21088676452637,70.08522338867188,3.711351633071899
164,100,1,0.4273550808429718,0.01286580342431406,672.324599301576,495.1994309420938,927.3759512136321,0.1006454825401306,0.966550886631012,78.21249389648438,130.4221496582031,2.771625280380249
165,120,0,0.4134293496608734,0.0164272030651341,985.4428775790384,628.5796231929166,984.300274953011,0.113708607852459,0.9435782432556152,80.4107162475586,185.6012115478516,3.37800931930542
166,140,1,0.3660659492015839,0.01605776800789179,1011.436443415687,650.9874160030862,983.6519434400766,0.130338191986084,0.8654451966285706,80.49590301513672,193.4272689819336,2.955755949020386
167,60,0,0.3156989514827728,0.01490709013072126,702.2822640908344,584.457138691018,1019.964753474779,0.07895898818969728,0.8500264883041382,47.43098449707031,123.5084808349609,5.920341491699219
168,80,1,0.3216533958911896,0.01552179697602706,1204.577799893579,742.1622733246742,1186.09873981927,0.09330052137374878,0.859548032283783,24.03054046630859,159.0223342895507,4.876407623291017
169,100,0,0.3285123407840729,0.01579012498927262,1285.992204165543,784.447242955581,1320.412261900168,0.1137803792953491,0.9244655966758728,83.65137100219727,178.5256195068359,2.873353719711304
170,120,1,0.3981001675128937,0.01344824833500593,811.0624488437096,515.5302221135086,915.3231158220917,0.1227566972374916,0.9257335662841796,48.61586074829101,188.3227233886719,3.534612655639648
171,140,0,0.4325383901596069,0.0162608311165086,1282.336280840401,724.2031278775543,1126.986440713115,0.09942945092916487,0.8360627293586731,25.68720664978028,171.8700622558594,3.999672412872314
172,60,1,0.3941367566585541,0.01799257127436193,1148.745699382319,821.1388210533792,1368.700183521727,0.06759408861398697,0.8817135095596313,8.694125270843509,136.5017349243164,8.686372756958008
173,80,0,0.4308252930641174,0.02599260776257995,2028.186079189629,1314.0648650485,1781.994933337993,0.09343551099300383,0.9465231895446776,27.85607719421387,150.0000991821289,6.885406970977782
174,100,1,0.2997927963733673,0.01714797984604323,1236.288548693643,769.4627628931755,1201.555183624909,0.09576534479856492,0.8497840762138367,31.92679424285889,173.3874374389648,3.999820709228516
175,120,0,0.3882728815078736,0.01490789196564291,1201.698476242034,682.1827459499003,1020.614874967368,0.106386810541153,0.9503092765808104,65.49444885253907,159.0913940429687,3.023999452590942
176,140,1,0.4897689521312714,0.01438866865322194,1040.453763849356,599.5940711539209,956.76201583461,0.09234950691461563,0.8392844796180725,36.67430305480957,180.8452728271484,4.551271438598633
177,60,0,0.4151639342308045,0.01718768191873326,1492.269026748293,882.3154780105272,1386.663026420049,0.04681657999753952,1.010433912277222,12.56586418151855,65.54811630249023,6.791185855865479
178,80,1,0.3226714730262756,0.025527464447919,2608.505807027993,1360.124173085243,1894.335547793912,0.06949200481176376,0.8871552348136902,9.806103706359863,116.7739906311035,6.069720268249513
179,100,0,0.3886910080909729,0.01942238189791866,1496.576072109616,849.3989649794797,1203.935605604027,0.06898623704910277,0.8646031618118286,17.04956436157227,119.869255065918,5.20448637008667
180,120,1,0.3915503919124603,0.02134110269758637,2138.859166726917,1104.927197029935,1514.171549981069,0.0806250125169754,0.9134497046470642,18.82055130004883,124.0830833435059,4.265097618103026
181,140,0,0.3491895198822021,0.02359568123887847,2894.266289483281,1447.239413672424,2066.782214440044,0.1266764253377914,0.93062561750412,97.08644485473631,178.9876434326172,2.560498714447021
182,60,1,0.3106083571910858,0.01515470799084936,1072.302655202681,685.5313309513925,1089.754327214104,0.09613969177007677,0.9147560000419616,66.26468200683594,127.5201919555664,2.683192014694214
183,80,0,0.3228929340839386,0.03160511862146417,3287.180684350435,1790.37997283305,2420.757377176268,0.07904701679944992,0.7778401970863342,22.76736793518067,155.6155853271484,7.468365669250487
184,100,1,0.4244139194488525,0.01551965276648049,973.188071308831,609.0289821625016,1010.788774965116,0.09828948974609376,0.917143166065216,32.77645282745362,148.6634689331055,3.841696500778198
185,120,0,0.4466401338577271,0.0148739913460414,1040.602113719789,654.7644056692261,1093.295143317606,0.09634192287921907,0.99490886926651,73.53604888916016,149.485107421875,3.806886434555054
186,140,1,0.3977086544036865,0.01591696357878068,1073.956761853448,694.6100793154242,1212.639611074439,0.1123455911874771,0.9548226594924928,87.16298522949221,158.8828308105469,2.809132099151612
187,60,0,0.4570690393447876,0.02354890958839221,1333.997823671844,1105.586849820531,1513.390267258261,0.06310750544071198,0.9717958569526672,9.109383583068848,93.8900909423828,9.88139820098877
188,80,1,0.3863846361637116,0.01975574712643679,2256.302390203406,1179.703503017013,2005.134596498976,0.08879191428422928,0.9241310358047484,54.36836776733399,123.0867721557617,3.654550790786743
189,100,0,0.418520987033844,0.01583939683828077,1014.210982186566,609.1615843547332,967.2618594316356,0.07260552048683168,0.8974987268447876,29.06422080993653,102.8330612182617,4.199508666992188
190,120,1,0.4244577586650848,0.01793486537524366,1182.27818841661,744.2147258217074,1146.809078464716,0.08407315611839294,0.8002247214317322,10.43784122467041,175.0246856689453,6.141293525695801
191,140,0,0.3985486924648285,0.01979144960755713,2118.753120152459,1120.577587641405,1727.771124543239,0.1256716996431351,0.9375360012054444,75.48955078125,176.694515991211,2.797837972640991
192,60,1,0.366045206785202,0.02838706190814889,3042.776379281491,1502.561606910417,2145.494383510977,0.06050663068890572,0.9369813203811646,24.89758701324463,100.0459487915039,4.744080543518066
193,80,0,0.3441730141639709,0.0233424328070787,2238.786825354831,1190.874252247314,1657.633750641285,0.06391943991184235,0.9625961780548096,21.07374267578124,100.2436050415039,5.426950931549072
194,100,1,0.3264200985431671,0.02457867055813553,1722.893244840929,1048.878482624324,1428.215172254023,0.04858668893575668,0.8456341624259949,8.5754638671875,121.3273361206055,9.416479110717773
195,120,0,0.3860607743263245,0.02895725224962587,2489.967437288654,1438.762955518404,1953.949569466353,0.07060489058494568,0.8901177644729614,33.75846862792969,113.2102333068848,5.3594069480896
196,140,1,0.4378171563148499,0.02819878749202297,2907.027206377623,1651.383086626841,2243.420425915613,0.0924530178308487,0.8665857315063477,32.78899002075195,167.1037750244141,6.377988338470459
197,60,0,0.3242965638637543,0.04521965345136077,4078.486361638905,2107.104870079659,2561.415404650771,0.04692277312278748,0.8938443660736084,5.415956830978393,81.64757690429687,7.046741008758545
198,80,1,0.4428311884403229,0.01174253548702888,540.3468135155638,418.3224345189789,968.2648254101654,0.08101490139961243,0.9692496061325072,23.53937644958496,132.7517318725586,5.833827495574951
199,100,0,0.4076143801212311,0.01371605997759184,706.9863046606838,492.2749162119874,820.4871341503116,0.09871353209018707,0.856776773929596,47.38483505249025,149.6012054443359,3.329022169113159
200,120,1,0.3755912780761719,0.0158457669266418,984.4100449960443,656.554423684864,1074.863168263781,0.1429915875196457,0.9215072989463806,110.5063804626465,207.8305892944336,2.180176019668579
201,140,0,0.3883137404918671,0.02011091363875724,1252.176623709983,838.2088302960643,1321.459166485646,0.1198064014315605,0.7831795811653137,11.7716420173645,223.1676742553711,6.069331645965576
202,60,1,0.336010217666626,0.0290101162271666,1744.136226311453,1281.483737758266,1746.197490151002,0.06171867623925209,0.9244238138198853,16.72257766723633,108.5388702392578,8.89340591430664
203,80,0,0.3268757462501526,0.02727440647446813,2508.45465062089,1372.148859003864,1930.149910313114,0.094340018928051,0.8710020780563354,7.726557540893555,156.8624343872071,5.370712280273438
204,100,1,0.4616230130195618,0.01215061271325886,686.9977949199806,479.3028238317237,990.4858913189933,0.1101184859871864,0.9910025000572203,62.51305847167968,158.1204406738281,3.836787223815918
205,120,0,0.4035574197769165,0.01494325346784363,991.8113231338265,623.1485044649455,1033.77416865241,0.118800163269043,0.841029703617096,23.13847923278809,218.1839904785156,4.561838150024414
206,140,1,0.4163380861282349,0.01720789653951541,1315.646627233792,806.2460048283635,1456.776489737604,0.1140856146812439,0.8854461312294006,62.89751739501954,209.2085464477539,3.672061443328857
207,60,0,0.4635539352893829,0.02272066415385381,1740.103094446587,1196.303176677413,1748.730885619293,0.0672699362039566,1.008263349533081,19.75398254394531,104.266284942627,8.43445873260498
208,80,1,0.3925392925739288,0.0570542472666106,4731.394243347287,2463.164326473386,3018.871509963743,0.07834253460168839,0.8506888747215271,5.523174095153808,138.8043212890625,6.407013893127441
209,100,0,0.3922003209590912,0.02051437338501292,1413.972873488163,851.0113461936669,1366.047818812543,0.09407993406057358,0.9484823942184448,62.11371383666992,135.3592346191406,2.905884265899658
210,120,1,0.3517891764640808,0.01889106159964184,1217.694244802639,784.1005793332887,1292.05438373916,0.1295786499977112,0.8669021129608154,64.40911026000977,193.6736785888672,2.786438465118408
211,140,0,0.528910219669342,0.03158379187570804,2908.509445629405,1639.999118174183,2220.430686739866,0.09477300941944122,0.9905838966369628,39.38109512329103,132.9116607666016,5.823593616485598
212,60,1,0.3613098561763763,0.02534634704659376,2317.57261313397,1440.829120615315,2182.943820835763,0.07353851199150085,0.9024506211280824,2.969137191772461,118.8672256469727,8.804584503173828
213,80,0,0.3205077052116394,0.01909900981603514,1272.204813252082,800.1534087588376,1242.103218946915,0.0978224352002144,0.8801707625389099,40.02047653198242,140.4143432617188,3.808032035827637
214,100,1,0.330173134803772,0.01726693057150147,1205.919799804688,740.4436024028485,1114.302420884626,0.1252990365028381,0.9707911014556884,107.2447357177734,167.8490295410156,1.989388227462769
215,120,0,0.4003298878669739,0.02288189236979022,3037.390331973397,1462.923835852199,2298.357687627248,0.09263314306735992,0.8245378136634827,49.26941604614258,151.8266006469726,5.096914291381836
216,140,1,0.4061630964279175,0.01700125529535729,1935.080391270106,1034.912486968622,1679.738228573819,0.1512891501188278,0.9561203718185424,124.8851898193359,225.804702758789,1.713079214096069
217,60,0,0.3306000828742981,0.02568655303030303,1592.333559782609,1262.697821290636,1842.575224496649,0.0658871978521347,0.9351933002471924,2.528590798377991,125.6404304504394,11.01977443695068
218,80,1,0.3794010877609253,0.01328476186536499,523.0245452618299,398.287712327621,744.3843466823946,0.0988738164305687,0.911601185798645,25.98464660644532,160.6428619384766,4.370953559875488
219,100,0,0.4485872983932495,0.01139942086321588,552.1290523994492,429.7524758787054,889.1814544936383,0.1224258691072464,0.9488526582717896,74.61638641357422,181.2394256591797,3.527245759963989
220,120,1,0.3862753510475159,0.01618407445708376,856.7602359547334,647.1614278215776,1144.211019457016,0.1185185685753822,0.9147849082946776,17.69384918212891,165.2188049316406,3.762862682342529
221,140,0,0.4237611591815949,0.02650407233766965,1857.083575274493,1249.231460694094,1773.689651706191,0.1421491950750351,0.8979068994522095,106.264778137207,213.2849884033203,3.705848932266235
222,60,1,0.3392966985702515,0.01293019647986796,515.0145151628158,489.5548003384562,950.0103278755804,0.08316116034984589,0.8824315667152405,24.87550544738769,137.8373870849609,5.805643558502197
223,80,0,0.3956194221973419,0.01340583333333333,823.9298016544902,535.1426608289913,873.2823500814708,0.09675532579421996,0.8549008965492249,40.83687210083008,153.2103271484375,4.181434631347656
224,100,1,0.3769579529762268,0.01424400252525252,647.9855378219934,499.8147218386354,863.7521065057706,0.1282646656036377,0.9730403423309326,93.67961959838871,209.6941009521485,2.607012510299683
225,120,0,0.3737270534038544,0.01868587489631793,1473.724595007573,840.5499510723033,1236.846208816475,0.1314708739519119,0.9607657194137572,118.5008529663086,195.6553268432617,3.002952814102173
226,140,1,0.3282299041748047,0.02477201880085534,4029.224858396268,1761.866640006707,2829.576949826414,0.1431908011436462,0.8916124105453491,111.0497619628906,200.5985549926758,2.10510802268982
227,60,0,0.3306312561035156,0.01659216053587647,1065.317284659573,706.6192918797319,1085.716752575888,0.06755263358354567,0.8657848238945007,11.66013679504394,103.1636016845703,5.715965747833253
228,80,1,0.4625134170055389,0.02073342412191291,1834.625452187208,1167.052648656709,1614.17473382738,0.06700558960437775,0.9054335951805116,16.02187967300415,125.8251800537109,11.91994571685791
229,100,0,0.3829420506954193,0.03161592128340038,4805.369369171893,2343.00759268618,3367.259992137437,0.0987776592373848,0.8861955404281616,2.458286845684052,145.9600738525391,7.286084175109862
230,120,1,0.4131817817687988,0.02738429258192934,2078.039818037834,1420.386621863834,1931.815606388469,0.119448684155941,0.957400679588318,24.51658821105957,214.5743408203125,7.151902198791504
231,140,0,0.3459778130054474,0.01761659153952843,1691.306751860669,960.6776164326004,1561.606657806391,0.1256855130195617,0.8989956974983215,91.03327941894531,191.8048400878906,2.2734215259552
232,60,1,0.5338069200515747,0.01239909781576449,1335.423932977495,786.9673647257214,1496.004956370722,0.05641534924507141,1.010015845298767,28.56104850769043,72.54475402832031,4.700953006744385
233,80,0,0.3626059889793396,0.03201812287862212,2953.597832432262,1553.712853962958,2228.320438697745,0.04928123950958252,0.9200465083122252,9.373659706115722,82.56718139648434,6.357796192169189
234,100,1,0.3465659022331238,0.03244945530837619,1918.74197228562,1467.116802932459,1784.649806312625,0.09748045355081557,0.920876145362854,26.14838581085205,155.5060302734375,6.135408878326416
235,120,0,0.4057451188564301,0.01863857935213706,2629.898060967447,1283.472601935949,2282.49076194609,0.1245129182934761,0.9235617518424988,102.5083808898926,161.0400650024414,2.075034379959106
